plylstSeq,title,tag,like,songIds
506122475,"몽환적인 분위기 한 스푼, 몽글몽글 밤감성 보랏빛 R&B #2", #몽환적인 #기분전환 #드라이브 #휴식 #센치한 #분위기 #몽글몽글 #감성 #RnB #밤 ,1471,34605967 32703297 31568465 34101629 32420799 32240369 35301332 33706481 32809212 33939288 33283535 34927195 33075638 32742160 32376570 35527499 33175384 31399734 8210613 33054894 32102996 32525193 33843514 32846401 30954711 34138482 31388175 34605770 31752665 33139664 8236160 32774037 33326926 33812406 30471331 31946221 31590861 30962536 30952104 32756388 30264866 34029666 31484470 33554026 33332471 34102023 32511654 30465610 31555593 34606029
457533535,국내 R&B 스테디, #알앤비스테디 #장르스테디 #스테디 #인기 #명곡 #가요 #국내 #알앤비 #감성적인 #카페 ,587,3599074 1533408 5756876 4658848 4686952 432311 1849804 5459358 4017093 985478 4671153 5713758 85176 3037252 418647 1654817 7852842 5815795 1130735 473441 1177606 5767580 4172963 37271 5408717 433657 4649637 4684703 4258723 5815787 1826477 5644826 905584 1757005 5815789 421412 5655320 1742529 521702 4639335 4674342 7882134 1115205 7969206 1650502 1948503 4641392 1983455 3403993 621784
468759242,비트가 매력적인 감성 Mood POP/R&B 분위기있는 음악 #3, #감성 #감성적인 #알앤비 #무드 #비트가 #잔잔한 ,614,34775053 36061706 35512798 35524556 32458944 34205533 32947841 33421225 32124677 32974464 34584150 33220545 33220547 33402427 31764726 31643281 33011546 33341761 32140458 33235605 32833837 32827656 33157338 32668776 31306315 32873093 32995449 32772267 33335479 33021309 33021312 32318224 32872745 32974285 32124634 32874021 32319971 102088076 32604377 32443448 32457968 31365733 31356043 31416498 32370939 32598868 31383742 32456992
511662005,들숨마저 섹시한 외국 R&B 플리, #알앤비 #해외알앤비 #힙합알앤비 #얼터너티브알앤비 #피비알앤비 #섹시한 #감성 #새벽감성 #RnB #외국rnb ,87,35524458 36402973 36402423 36215556 36072074 33259836 36355977 35217708 36350524 36350543 31351144 34505506 35911191 36094043 33607942 35911209 35860598 35845173 35724123 35711137 31351172 35331403 35633968 35634252 31306681 30012934 32576657 35583516 35545268 31508959 33890479 32539806 31760647 35371296 35379171 32325812 32131430 32159639 34761563 32603374 7968702 32106052 31348703 31222252 32438014 31293256 32487103
458288346,대세 크루 팬시차일드 멤버들의 대표작, #알앤비 #팬시차일드 #국내RNBSOUL #크루 #프로듀서 #싱어송라이터 #음색 #명곡 #감성 #기분전환 ,712,31978395 36378712 31839832 35665282 30514185 33850907 32141931 8109412 32014102 8028724 31510402 30257703 31215747 31779028 30806580 30514181 5800348 8026677 30859756 30355842 8109414 5771304 30514183 4674337 8300452 32154978
435790375,몸이 반응하는 신나는 노래, #춤추고싶은노래 #신나는노래 #랩 #힙합 #쇼미더머니 #RnB ,284,5459268 30227238 4026484 8242951 4652065 30686244 30686256 30512588 30601126 8094464 8016732 30163796 4041034 5777833 5835766 30612086 8252408 5620266 8261338 8308231 8271317 30566061 8252409 5818522 30601121 30588628 5794982
503648467,첫소절부터 귀를 사로 잡는 ‘국내감성 R&B’, #RnB #가요 #감성 #트렌디 #새벽 #분위기 #음색 #힐링 #알앤비 #신나는 ,361,36391318 35665282 35919138 36136158 36145589 30707718 32939152 36348293 36290209 36125894 36048977 31426361 35957180 35667936 31170188 35826886 36254943 36027265 35774055 35547442 35773884 35977120 35876899 35547199 35526493 35503550 35511612 35525374 35457484 35505758 35456704 35372917 35434189 35336071 35329939 35313136 35303660 34694071 35236328 33427534 35222058 34389481 32486065 35008552 34313252 32762075 31617588 35226541 35229773 35199704
519829517,애니메이션 OST TOP100, #애니메이션 #OST #탑백 #TOP100 #인기 #차트 ,2718,36355817 35825907 35708856 31815967 35806716 35825906 30024219 30024200 1172576 8048711 31815962 32180585 30199165 30706742 384204 30024216 35825909 33455399 35689001 3142748 30024193 5400512 34374971 32180594 4389943 30226383 31936289 3557251 1748826 31904636 3142754 35886423 35825896 35825908 386343 33179010 34436141 32242907 5473776 5474141 1609281 32984344 31936290 31305022 35691072 896246 32180584 7940258 30024213 12158510
524795132,동심 가득! 한국어 가사로 불린 디즈니 OST, #디즈니 #OST #국외영화 #한국어 #가사 #인어공주 #겨울왕국 ,88,36450213 30200714 4470419 32180580 31824809 4470426 32891372 238695 30848189 34290902 33314524 30200717 31929478 30848182 30307098 30307106 33196134 31824813 31929470 31824801
523524864,고풍스런 골동품 가게의 빛바랜 사운드, #재즈 #OST #카페 #빈티지 #로맨스 #영화 #잔잔한 #감성적 #몽환적 #디즈니 ,511,3872429 106755147 106819355 11246961 10691500 32312329 5037424 5037426 35815532 1416360 5018941 4459280 26336997 32312415 11958426 5620916 32675298 36326196 1271213 36205549 4349832 32398330 32312725 32395729 32421221 8104201 106756612 22816674 11943918 20051094 32102333 35836711 21670777 21363158 106763336 3534374 32511578 32312620 32312298 106812873 106812877 1139401 21623849 35954132 33207363 22755114 4856854 32309687 453961 35537141
520108650,호불호 없이 즐길 수 있는 J-POP 플레이리스트!, #JPOP #제이팝 #OST #감성 #음악추천 #노래추천 ,565,30952294 34165330 106850039 35457868 35825906 36043392 35710881 32226733 35535827 27008740 36297161 34870290 33464684 35672345 8015801 33450653 30927537 33797115 32782679 34584575 35999257 3906595 33652473 35396191 31758874 35487424 32436171 35688874 33172406 33624712 36110223 34724174 36317722 12140793 7868443 32039117 32889134 35376904 36075927 35682220 32838526 5659331 36265753 34501179 34436141 31936293 31236592 31964713 33849283 35201159
101612320,디즈니-픽사 애니메이션 주제가 모음, #디즈니 #픽사 #OST #disney #애니메이션 #Animation #Soundtrack #사운드트랙 #주제가 ,9517,36450213 4389943 32180585 34282764 34743713 31919974 33147062 31918186 32180594 34282763 32054556 4349837 8048711 384204 31874919 32180580 386343 538680 31919963 4349849 23643906 3951226 4349847 33314524 31520888 5444125 3543251 3142754 2373456 2032750 1590874 31790064 4349879 4825452 30067183 538686 416442 31815962 32523501 614921 618400 33196134 4349844 390476 538677 31815967 382429 30200714 386711 4349838
513801496,인생 드라마 OST TOP100, #OST #탑백 #TOP100 #인기 #차트 ,3093,35535827 34061322 34657844 30962526 30633420 418168 3414749 30985406 32003395 36355817 5650996 36405970 32491274 30190630 30952294 3890826 8203900 686651 30536432 32378104 36452742 32345931 34373632 32377231 5629279 35825907 623902 31984204 36450213 34461065 31938460 9619959 30414090 35708856 33589488 1798588 4743560 8071102 30157753 34701816 34942194 8224585 35975681 4864206 32614125 8089568 31980352 31967064 9611490 31373277
457536944,OST TOP100, #ost탑백 #OST #장르탑백 #탑백 #인기 #명곡 #영화 #드라마 #트렌디 ,4044,36394038 34061322 34657844 4446485 30962526 36452742 418168 3414749 35667692 30985406 36430917 32003395 30190630 36405970 5650996 36450213 32491274 3890826 8203900 30536432 686651 35215215 36331358 36425018 5629279 32378104 36462869 32345931 34373632 32377231 31984204 623902 31938460 4743560 35825907 36418423 34461065 9619959 1798588 30414090 33759183 33589488 36443231 36406352 8071102 30157753 34701816 32614125 8224585 8089568
521892490,아련함이 주변 공기를 감싸는 일본 영화 OST, #일본 #영화 #애니메이션 #OST #주제가 #제이팝 #아련한 #쓸쓸한 #감성 ,1549,35825907 35457868 30024219 1748826 1622150 31336926 30633424 106850039 31936289 34827932 1575071 30465585 35508563 32838536 21613926 32184790 32815676 8227895 33014861 1748820
492812265,호불호 안 갈리는 일본 애니 OST, #애니메이션 #JPOP #일본 #만화주제곡 #OST #Animation ,3449,36021449 36021135 35689001 35825896 35825909 35806716 35662468 35708844 35902070 35708856 35731555 34593257 34514552 34452854 34374971 34496620 33630685 34228519 34228311 34494750 34897820 34870290 35677572 35691072 33275259 36035857 33455399 36009692 33395558 33179010 34234401 31262139 12018242 36009694 32192996 30411568 35361356 3581099 34875619 34757825 35494646 3557251 31932139 34436141 35367378 32039106 32544401 30564511 32921560 34514062
520626733,취향저격! 놓치기 아쉬운 2023년 드라마 OST, #드라마 #OST #낭만닥터김사부3OST #구미호뎐OST #패밀리OST #닥터차정숙OST #나쁜엄마OST #어쩌다마주친그대OST #보라데보라OST #모범택시OST ,103,36430917 36441568 36446092 36464094 36440915 36462869 36457256 36425393 36425018 36466617 36465557 36423074 36443231 36418423 36440916 36418580 36411609 36410149 36405970 36405645 36371916 36371809 36359179 36357021 36327980 36331588 36300605 36295141 36282450 36282444 36233398 36215589 36215519 36215515 36209878 36199355 36192456 36184619 36134783 36135569 36120028 36109597 36108743 36104940 36103197 36054144 36082093 36081371 36074376 36061343
440786524,하트시그널 시즌2 BGM리스트❤, #하트시그널 #하트시그널BGM #하트시그널시즌2 #bgm #OST #배경음악 #추천음악 #감각적인 #감성적인 #느낌있는 ,20291,373789 30896177 31138854 3854030 4733795 30384698 30488202 30169608 31052421 8201038 30143498 1287391 884532 8203901 1314717 30801603 3961026 30445964 30448825 7857994 481199 1929156 3362179 7992441 4793489 5750498 497375 7877531 19896045 30200924 5515188 4227057 1491176 356958 30872582 31124690 31116089 4343617 31104179 3691179 30644556 30947576 10278239 31120725 8077041 30333918 4079422 7879177 5740029 31014200
524360761,가디언즈 오브 갤럭시 3 : Awesome Mix, #가오갤3 #awesomemix #가디언즈오브갤럭시 #가오갤 #가디언즈오브갤럭시3 #creep #GuardiansOfTheG #OST #마블 #영화음악 ,79,36423720 1113241 32590272 933131 1505142 344126 383599 35871513 5801313 3957311 5233093 108294727 333390 4660026 5231845 689068 11160577
508626623,꿈과 환상이 가득한 디즈니 OST (Classic ver.), #디즈니 #OST #클래식 #연주곡 #어린이 #설렘 #행복 #꿈 #희망 #감동 ,752,8238476 34828425 32587917 5619029 31984353 31429343 32962159 8238486 33971342 33202310 32962172 32814037 33912433 35632632 30838993 32962170 33202317 31757034 31429327 31903300
508246850,디즈니랜드의 환상 속으로 빠져드는 시간! (Night Ver.), #디즈니 #OST #환상적인 #디즈니랜드 #동심 #낭만적인 #애니메이션 #기분전환 #로맨틱한 #페스티벌 ,4394,34717307 30424363 2373457 32395687 4234173 32312443 3860008 30199165 31883666 5818306 390473 4175631 384428 32319934 32319930 4389942 4175639 390463 3142754 4342915 31259439 617612 31208324 32312298 34172099 4160376 4166498 34023564 34002965 5824484 5824498
517245522,애니메이션 ‘은혼’ ost 모음, #은혼 #애니 #애니메이션 #극장판 #OST ,178,1610273 34654452 33175209 34369056 35307979 34369048 34224678 34714958 34662913 34662910 33259455 108016627 33175861 34662915 34018500 4084818 34762511 33102102 34761084 33259465 33259466 12014959 34698272 34021460 30406144 33259468 3557251 34010403 34018462 34021458 5849344 35207861 33175865 4056161 4198709 30407816 30409408 30408646 30408092 30411985 30408657 33707273 34662764 32122790 33069133 30412044 30461334 30967366 30773415 30910530
516488095,"모두가 알았으면 하는, 정말 좋은 드라마 OST pt.9", #드라마 #OST #카페 #분위기 #드라이브 #매장음악 #러블리쏘 ,241,34943241 34657844 34766533 30869144 34373632 33203572 31455642 35005213 35356222 33041263 34495462 31240655 34249686 35127354 34290747 34662306 34066911 34058564 34514465 33248080 34087186 35692169 34907218 32981678 34942194 35198082 35451406 35044103 35728502 35738294
504820425,애니메이션은 디즈니 ost도 디즈니, #disney #OST #movie ,347,32962170 32312666 538677 31918186 32312726 384219 5620916 531801 24129830 32421210 30925702 32549290 8048726 31815956 31815961 31815962 4345621 4345622 5771169 30313746 5419202 32962160 31814295 32267053 30207750 32267049 5419196 538680 8242757 31815967 32812198
499237406,마블덕후들 그 때 그 전율과 소름 되살려줄 OST, #가디언즈오브갤럭시3 #가오갤 #OST #어벤져스 #마블 #영화 #로키 #블랙위도우 #블랙팬서 #이터널스 ,201,32564298 9609975 4660026 383599 36423720 879259 1592694 35816900 35816896 3778780 707774 35172530 9609971 34423163 34192940 34423170 34384742 4604048 34423157 33561670 35172533 34192959 33895828 4604052 31535725 35313616 31763580 31050733 5800304 33664064 4099369 4295595 34192950 33664070 33880618 33895824 33512508 33895836 31050741 31887751 31368735 30821928 33895834 884531 30497985 31734343 461054 30877013 31887761 897996
493336932,청춘드라마 주인공처럼 하루를 시작하자! 기분 좋아지는 OST 음악, #기분전환 #기분좋아지는음악 #청춘 #OST #아침 #시작 #출근길 #응원 #모닝콜 #자신감 ,2169,33026570 31602061 34701818 33139820 35794577 34632361 31767757 32268645 31958033 35691196 2530642 35483834 35531905 3814176 3753393 2309253 3822585 32906497 32078299 31417872 35029898 3666375 33004757 33084785 33523747 3909767 3088248 35730568 5540062 3920744 4159066 33459468 33079286 34517098 4115593 5418462 31673432 34544810 32345931 34659650 32684100 33976671 31672893 2629850 4006290 4355845 5551592 1668407 1847537 4423577
508502879,애니메이션 '하이큐!!' ost 모음, #애니메이션 #하이큐 #OST ,495,7940258 33242403 21615460 33176896 7940250 12069630 12069989 33179052 31900784 32939188 32375232 32927352 33009521 32972085
432224027,가디언즈 오브 갤럭시 1& 2 - Awesome Mix, #가디언즈오브갤럭시 #가디언즈오브더갤럭시 #awesomemix #끝내주는노래모음집 #영화 #마블 #OST ,365,886495 9885696 3581088 1048012 3461502 3461501 689068 3461514 1505444 30175175 9883170 4140591 675575 852516 30380967 4790308 772339 12058594 3166663 12032683 1418565 455900 11120906 9885694 1611935 3152279 5024355 5053104 12152423 675587 897996
522175624,나의 히어로 아카데미아 ost, #일본애니 #만화 #OST #나의히어로아카데미아 #나히아 ,87,31300154 36181902 30706732 33216263 30620251 30561699 31211368 31194798 31262139 31237130 32192996 32221260 32438367 32378398 33408559 33377952 33703558 35691079 35708550 35939048 35947771
474363065,하트시그널 시즌3 BGM리스트❤, #하트시그널 #하트시그널BGM #하트시그널시즌3 #bgm #OST #배경음악 #추천음악 #감각적인 #감성적인 #느낌있는 ,8787,32584679 32578498 32766896 32668286 4001325 32287732 32271981 32498631 32235940 1321992 4628902 31977915 30561146 32596363 32205771 8279437 32651226 32055419 3808421 32474772 1908233 32674936 32285641 32005788 32518916 11827431 4605975 4943852 32032161 32224272 32089077 7893227 32586115 32006702 31031539 30980827 30677446 31581492 31436696 32262305 32702822 32262303 31366613 31894702 32717207 32041604 30333918 2142749 4517484
457763335,파고드는 드라마 속 발라드 감성, #국내드라마 #감수성 #OST #잔잔한 #발라드 #감성 #센치한 #명작 #드라마 ,1380,36082093 36282450 36233413 36081371 35915187 35980921 35829148 35845123 35706418 35005213 35616346 34907218 35202515 34715216 33544690 33343616 31615347 32982643 32378104 32334378 32254643 33538739 32364031 33013550 31299371 34154251 33338016 9646401 31087327 32981678
524603339,"""스즈메의 문단속""", #스즈메의문단속 #OST #다이진_졸귀 ,38,35825907 35825906 35825896 35825909 35825908 35825889 35825881 35825904 35825905 35825903 35825884 35825901 35825886 35825897 35825882 35825885 35825888 35825894 35825900 35825890 35825891 35825899 35825895
